Total_minutes_spent,No_of_times_visited,Total_products_purchased,Buy_Probability,Total_cart_value,User_rank
1209.3663833333333,6,1,0.16666666666666666,60.18,10.03
1206.0366166666668,134,3,0.022388059701492536,319.78,7.1592537313432825
1241.1876333333335,22,3,0.13636363636363635,144.98,19.769999999999996
1250.6099,8,1,0.125,75.34,9.4175
1241.662466666667,13,1,0.07692307692307693,46.0,3.5384615384615388
1233.2399333333333,11,1,0.09090909090909091,42.28,3.8436363636363637
1238.8266333333333,157,4,0.025477707006369428,158.1,4.028025477707007
1253.6194166666667,9,1,0.1111111111111111,45.46,5.051111111111111
1234.77415,30,3,0.1,176.08,17.608
1241.5437666666667,73,1,0.0136986301369863,1708.0,23.397260273972602
1239.0581,6,1,0.16666666666666666,32.0,5.333333333333333
1211.24715,12,1,0.08333333333333333,24.66,2.0549999999999997
1242.90105,22,1,0.045454545454545456,138.68,6.303636363636364
1210.8987833333333,3,1,0.3333333333333333,89.96,29.986666666666665
1206.7629666666667,39,4,0.10256410256410256,191.14,19.60410256410256
1240.9612666666667,7,1,0.14285714285714285,42.56,6.08
1225.0240999999999,2,1,0.5,159.93,79.965
1242.6079666666667,3,1,0.3333333333333333,22.98,7.66
1218.6594,14,1,0.07142857142857142,24.66,1.7614285714285713
1237.2154666666668,53,1,0.018867924528301886,30.08,0.5675471698113207
1216.1926833333334,8,1,0.125,115.0,14.375
1237.6399999999999,16,4,0.25,306.39,76.5975
1195.0834333333332,68,2,0.029411764705882353,103.7,3.05
1240.3768666666665,4,1,0.25,35.46,8.865
1251.0168,8,2,0.25,104.81,26.2025
1249.8657333333333,16,1,0.0625,52.14,3.25875
1247.6365,12,1,0.08333333333333333,52.14,4.345
1201.5617666666667,64,3,0.046875,431.8,20.240625
1222.1166,3,1,0.3333333333333333,49.32,16.439999999999998
1217.9788999999998,17,1,0.058823529411764705,89.96,5.291764705882352
1227.9500833333334,8,1,0.125,75.34,9.4175
1216.31765,7,1,0.14285714285714285,24.66,3.5228571428571427
1205.6424666666667,5,1,0.2,89.96,17.992
1231.0165166666666,13,1,0.07692307692307693,48.5,3.730769230769231
1253.8479166666666,6,1,0.16666666666666666,104.28,17.38
1232.6827333333335,2,1,0.5,52.14,26.07
1227.4628666666665,4,1,0.25,75.34,18.835
1216.7077333333334,8,2,0.25,114.61999999999999,28.654999999999998
1250.1630499999999,40,2,0.05,77.94999999999999,3.8974999999999995
1244.3604166666667,24,1,0.041666666666666664,35.47,1.4779166666666665
1218.7346,18,2,0.1111111111111111,76.0,8.444444444444445
1197.8609333333334,3,1,0.3333333333333333,89.96,29.986666666666665
1210.8248666666666,6,1,0.16666666666666666,22.98,3.83
1244.65245,10,2,0.2,111.47,22.294
1209.5112666666669,7,1,0.14285714285714285,110.44,15.777142857142856
1234.61405,18,1,0.05555555555555555,38.5,2.138888888888889
1205.1356666666666,24,3,0.125,131.24,16.405
1231.2574333333332,53,2,0.03773584905660377,227.94,8.601509433962264
1209.6811666666665,5,2,0.4,179.92,71.968
1215.23115,17,2,0.11764705882352941,104.28,12.268235294117646
1210.2161166666667,25,2,0.08,104.28,8.3424
1252.4215333333334,2,1,0.5,69.34,34.67
1247.47455,10,1,0.1,35.47,3.547
1239.7403333333334,28,2,0.07142857142857142,47.64,3.4028571428571426
1233.3471833333335,23,1,0.043478260869565216,134.0,5.826086956521739
1231.0412166666667,14,1,0.07142857142857142,179.92,12.85142857142857
1208.84965,28,2,0.07142857142857142,70.58,5.041428571428571
1220.4121166666666,2,1,0.5,73.98,36.99
1247.5072499999999,13,1,0.07692307692307693,28.46,2.1892307692307695
1235.0014666666668,3,1,0.3333333333333333,75.34,25.113333333333333
1251.6442166666668,16,1,0.0625,17.76,1.11
1240.2848999999999,22,1,0.045454545454545456,35.46,1.6118181818181818
1216.1986499999998,31,1,0.03225806451612903,72.67,2.344193548387097
1200.74845,20,1,0.05,112.94,5.647
1195.0027499999999,5,1,0.2,52.14,10.428
1238.26255,25,2,0.08,704.96,56.396800000000006
1239.2937,4,2,0.5,179.92,89.96
1198.4421833333333,24,1,0.041666666666666664,59.92,2.4966666666666666
1203.3888666666667,20,2,0.1,181.88,18.188
1253.1933833333335,5,1,0.2,70.94,14.188
1204.3283333333334,20,1,0.05,43.32,2.166
1215.9054333333333,44,1,0.022727272727272728,39.72,0.9027272727272727
1222.0627166666668,79,1,0.012658227848101266,13.95,0.17658227848101266
1217.3287166666667,8,2,0.25,142.1,35.525
1229.6027666666666,7,1,0.14285714285714285,154.96,22.13714285714286
1230.4216666666666,2,1,0.5,69.34,34.67
1241.94665,27,1,0.037037037037037035,49.5,1.8333333333333333
1200.9758833333333,13,1,0.07692307692307693,46.32,3.5630769230769235
1243.7727666666665,22,3,0.13636363636363635,496.91999999999996,67.76181818181817
1224.71245,26,1,0.038461538461538464,97.88,3.7646153846153845
1240.0891666666669,7,1,0.14285714285714285,75.34,10.762857142857143
1202.1960166666665,18,1,0.05555555555555555,70.84,3.9355555555555557
1246.68205,8,1,0.125,60.0,7.5
1208.6801833333334,75,2,0.02666666666666667,45.96,1.2256
1220.1530333333333,42,2,0.047619047619047616,104.28,4.965714285714285
1198.6811500000001,17,1,0.058823529411764705,219.96,12.938823529411765
1250.65365,6,1,0.16666666666666666,59.98,9.996666666666666
1211.9687166666668,10,1,0.1,39.5,3.95
1215.4764499999999,24,2,0.08333333333333333,60.120000000000005,5.01
1223.0398333333333,19,2,0.10526315789473684,50.92,5.36
1198.5457666666666,6,1,0.16666666666666666,25.48,4.246666666666666
1196.7017,21,1,0.047619047619047616,25.37,1.208095238095238
1198.18195,21,1,0.047619047619047616,94.34,4.492380952380953
1252.2339333333332,7,1,0.14285714285714285,35.47,5.067142857142857
1253.7251666666666,8,2,0.25,109.41,27.3525
1212.0827,8,3,0.375,104.78,39.292500000000004
1242.7700499999999,18,1,0.05555555555555555,129.96,7.22
1235.8744833333333,54,1,0.018518518518518517,91.1,1.687037037037037
1244.8314,15,2,0.13333333333333333,106.38,14.184
1250.1030833333332,13,1,0.07692307692307693,22.98,1.767692307692308
1216.2048499999999,5,1,0.2,24.66,4.932
1238.0718333333332,10,1,0.1,89.96,8.996
1220.5911666666666,19,1,0.05263157894736842,169.98,8.946315789473683
1211.39185,5,1,0.2,89.96,17.992
1213.8273166666665,13,1,0.07692307692307693,94.34,7.256923076923077
1205.218,3,1,0.3333333333333333,62.94,20.979999999999997
1206.3383666666666,4,1,0.25,29.98,7.495
1251.0671,3,1,0.3333333333333333,63.45,21.15
1234.96125,15,1,0.06666666666666667,24.66,1.644
1217.8205,19,1,0.05263157894736842,30.22,1.5905263157894736
1196.1963,26,1,0.038461538461538464,116.58,4.483846153846154
1210.4133666666667,12,1,0.08333333333333333,46.44,3.8699999999999997
1197.67535,25,2,0.08,43.46,3.4768000000000003
1247.6735833333332,3,1,0.3333333333333333,69.34,23.113333333333333
1236.36135,13,3,0.23076923076923078,239.56,55.283076923076926
1195.0670833333331,51,1,0.0196078431372549,20.48,0.4015686274509804
1202.3260833333334,4,2,0.5,104.28,52.14
1218.7012333333332,21,1,0.047619047619047616,235.54,11.216190476190475
1204.5514,20,2,0.1,110.44,11.044
1201.3949833333331,4,1,0.25,89.96,22.49
1215.1113333333333,32,1,0.03125,18.24,0.57
1201.9374833333334,107,1,0.009345794392523364,22.98,0.2147663551401869
1248.3354666666667,3,1,0.3333333333333333,69.34,23.113333333333333
1224.8083166666665,15,2,0.13333333333333333,421.4,56.18666666666666
1252.244,4,2,0.5,1599.92,799.96
1227.5248166666668,12,2,0.16666666666666666,1250.86,208.47666666666663
1248.6667833333333,8,1,0.125,89.96,11.245
1200.1757333333333,11,1,0.09090909090909091,66.36,6.032727272727273
1231.8821666666665,60,4,0.06666666666666667,220.98,14.732
1238.4758666666667,26,1,0.038461538461538464,94.34,3.6284615384615386
1204.2738333333332,8,1,0.125,17.83,2.22875
1223.5061166666667,4,1,0.25,75.34,18.835
1234.8562666666667,4,1,0.25,69.34,17.335
1203.3731333333335,15,2,0.13333333333333333,65.94,8.792
1227.0934833333333,21,2,0.09523809523809523,124.94,11.899047619047618
1215.5987666666667,113,4,0.035398230088495575,324.94,11.502300884955751
1242.02485,65,2,0.03076923076923077,65.93,2.028615384615385
1237.3150666666666,3,1,0.3333333333333333,69.34,23.113333333333333
1234.3097166666666,31,2,0.06451612903225806,77.92,5.027096774193549
1252.9605999999999,26,2,0.07692307692307693,140.53,10.81
1253.5244166666666,8,1,0.125,89.96,11.245
1209.2122333333332,18,1,0.05555555555555555,52.14,2.8966666666666665
1245.6324833333333,18,1,0.05555555555555555,109.84,6.102222222222222
1253.9969166666667,8,1,0.125,35.47,4.43375
1203.2273,7,1,0.14285714285714285,74.0,10.571428571428571
1217.36505,15,2,0.13333333333333333,165.84,22.112000000000002
1240.6080499999998,1,1,1.0,35.46,35.46
1218.70795,26,2,0.07692307692307693,124.18,9.552307692307693
1205.0536,37,1,0.02702702702702703,89.96,2.4313513513513514
1231.4097666666667,5,1,0.2,138.68,27.736000000000004
1198.2933333333335,29,1,0.034482758620689655,59.68,2.0579310344827584
1204.4560833333335,33,1,0.030303030303030304,62.94,1.9072727272727272
1195.7894333333331,24,1,0.041666666666666664,221.96,9.248333333333333
1223.9781833333334,10,2,0.2,244.70999999999998,48.942
1212.8628666666666,13,1,0.07692307692307693,22.98,1.767692307692308
1244.7740000000001,83,2,0.024096385542168676,192.94,4.6491566265060245
1246.81815,7,2,0.2857142857142857,79.14,22.611428571428572
1231.2407666666666,26,3,0.11538461538461539,160.22,18.486923076923077
1198.5883166666667,4,1,0.25,89.96,22.49
1244.0660166666667,3,1,0.3333333333333333,22.98,7.66
1218.2013666666667,10,1,0.1,154.96,15.496000000000002
1246.7431666666666,4,1,0.25,69.34,17.335
1229.5173666666667,19,1,0.05263157894736842,32.5,1.7105263157894737
1213.2777833333334,49,3,0.061224489795918366,236.51999999999998,14.480816326530611
1208.5494,13,1,0.07692307692307693,45.96,3.535384615384616
1200.0146,4,1,0.25,40.0,10.0
1204.1655666666666,6,1,0.16666666666666666,42.96,7.16
1233.8681,23,1,0.043478260869565216,59.94,2.606086956521739
1202.5234333333333,31,1,0.03225806451612903,29.4,0.9483870967741935
1247.5887,18,1,0.05555555555555555,72.48,4.026666666666666
1247.7779333333335,23,1,0.043478260869565216,85.0,3.6956521739130435
1230.6361499999998,7,1,0.14285714285714285,24.66,3.5228571428571427
1202.67905,13,1,0.07692307692307693,137.7,10.592307692307692
1226.7803333333334,46,1,0.021739130434782608,34.0,0.7391304347826086
1220.2341000000001,10,1,0.1,79.34,7.934000000000001
1201.9114,18,1,0.05555555555555555,52.14,2.8966666666666665
1222.1712,7,1,0.14285714285714285,89.96,12.85142857142857
1207.5178666666666,8,1,0.125,30.48,3.81
1207.4150833333333,13,1,0.07692307692307693,81.96,6.304615384615384
1236.3854666666666,26,1,0.038461538461538464,52.5,2.019230769230769
1221.9313499999998,29,2,0.06896551724137931,75.76,5.224827586206897
1211.2369333333334,10,2,0.2,308.52,61.704
1216.9706,6,2,0.3333333333333333,49.32,16.439999999999998
1222.9478000000001,6,1,0.16666666666666666,49.32,8.219999999999999
1241.3451166666666,14,1,0.07142857142857142,35.36,2.5257142857142854
1228.8594666666665,6,3,0.5,208.02,104.01
1230.4256333333333,4,1,0.25,24.66,6.165
1204.2351999999998,50,1,0.02,181.48,3.6296
1224.8066333333334,21,2,0.09523809523809523,79.44,7.565714285714285
1202.3491833333333,26,1,0.038461538461538464,42.96,1.6523076923076925
1247.0260666666666,3,1,0.3333333333333333,69.34,23.113333333333333
1248.85645,8,2,0.25,70.93,17.7325
1233.1437166666667,83,1,0.012048192771084338,136.57,1.645421686746988
1210.0199,7,1,0.14285714285714285,22.98,3.282857142857143
1254.06535,15,1,0.06666666666666667,35.47,2.3646666666666665
1212.2167333333334,8,1,0.125,89.96,11.245
1226.1693,4,1,0.25,22.98,5.745
1223.94955,10,1,0.1,89.96,8.996
1224.8038833333333,11,2,0.18181818181818182,104.28,18.96
1244.56225,24,2,0.08333333333333333,104.28,8.69
1203.6086,33,1,0.030303030303030304,135.0,4.090909090909091
1217.7356166666666,11,1,0.09090909090909091,69.34,6.303636363636364
1242.4804833333333,70,2,0.02857142857142857,81.97999999999999,2.342285714285714
1234.9469333333334,2,1,0.5,35.46,17.73
1213.7423833333335,8,1,0.125,24.66,3.0825
1212.3460666666665,13,2,0.15384615384615385,81.43,12.527692307692309
1215.1264333333334,19,1,0.05263157894736842,85.46,4.497894736842104
1205.2639000000001,14,1,0.07142857142857142,217.96,15.568571428571428
1200.4983166666668,5,1,0.2,105.92,21.184
1255.3215333333333,16,1,0.0625,69.34,4.33375
1220.4549333333334,3,1,0.3333333333333333,69.34,23.113333333333333
1240.4388833333333,5,2,0.4,150.68,60.272000000000006
1221.55715,15,3,0.2,139.28,27.856
1224.842,9,2,0.2222222222222222,114.61999999999999,25.471111111111107
1219.7135166666667,3,1,0.3333333333333333,81.0,27.0
1236.9495166666668,5,3,0.6,92.38,55.428
1249.0579666666667,57,2,0.03508771929824561,60.129999999999995,2.1098245614035087
1196.6009666666666,23,3,0.13043478260869565,131.45,17.145652173913042
1252.8716666666667,22,2,0.09090909090909091,79.44,7.221818181818182
1215.8139999999999,3,1,0.3333333333333333,38.0,12.666666666666666
1198.7275166666666,21,1,0.047619047619047616,89.96,4.2838095238095235
1234.0774833333335,21,1,0.047619047619047616,112.04,5.335238095238095
1241.0700666666667,13,1,0.07692307692307693,203.0,15.615384615384617
1251.3424,26,1,0.038461538461538464,109.0,4.1923076923076925
1250.7167833333333,6,1,0.16666666666666666,52.14,8.69
1210.3517166666668,11,2,0.18181818181818182,45.96,8.356363636363637
1241.47145,12,1,0.08333333333333333,44.68,3.723333333333333
1221.6038833333332,73,1,0.0136986301369863,270.64,3.7073972602739724
1223.39825,2,1,0.5,69.34,34.67
1244.3121666666666,4,1,0.25,35.46,8.865
1229.3325833333333,68,2,0.029411764705882353,85.14,2.5041176470588233
1224.1076333333333,21,1,0.047619047619047616,75.34,3.5876190476190475
1232.3212333333333,24,1,0.041666666666666664,56.88,2.37
1237.6763500000002,6,1,0.16666666666666666,199.98,33.33
1242.6041333333335,10,1,0.1,54.5,5.45
1253.3852166666666,217,1,0.004608294930875576,42.44,0.19557603686635944
1210.4461666666668,7,1,0.14285714285714285,89.96,12.85142857142857
1217.6005499999999,7,1,0.14285714285714285,89.96,12.85142857142857
1248.0529666666666,7,1,0.14285714285714285,89.96,12.85142857142857
1241.4471333333333,23,1,0.043478260869565216,34.0,1.4782608695652173
1211.45235,46,1,0.021739130434782608,27.45,0.5967391304347825
1204.3464999999999,52,1,0.019230769230769232,42.54,0.8180769230769231
1218.3808333333334,4,1,0.25,49.32,12.33
1219.5190166666666,35,1,0.02857142857142857,181.69,5.191142857142857
1213.6153333333334,6,1,0.16666666666666666,47.64,7.9399999999999995
1241.7266166666666,6,1,0.16666666666666666,35.46,5.91
1230.3721166666667,14,2,0.14285714285714285,169.5,24.21428571428571
1241.2306166666667,10,1,0.1,35.46,3.5460000000000003
1227.2186666666666,10,1,0.1,22.68,2.2680000000000002
1240.7985999999999,4,1,0.25,42.54,10.635
1236.4522499999998,2,1,0.5,89.96,44.98
1239.2677166666665,5,1,0.2,35.46,7.0920000000000005
1255.2307333333333,11,1,0.09090909090909091,49.86,4.532727272727273
1214.9568833333333,6,1,0.16666666666666666,45.96,7.66
1229.7472,4,1,0.25,159.93,39.9825
1246.8767333333335,8,2,0.25,95.12,23.78
1208.719,66,2,0.030303030303030304,122.80000000000001,3.7212121212121216
1242.861,79,5,0.06329113924050633,353.51,22.374050632911395
1240.5211666666667,3,1,0.3333333333333333,42.48,14.159999999999998
1240.0885333333333,64,1,0.015625,80.96,1.265
1217.7341166666668,2,1,0.5,59.98,29.99
1240.3484666666666,35,1,0.02857142857142857,89.96,2.570285714285714
1208.6947333333333,11,1,0.09090909090909091,46.5,4.2272727272727275
1201.7951666666668,7,2,0.2857142857142857,179.92,51.40571428571428
1250.9241,10,2,0.2,89.88,17.976
1217.6169,5,2,0.4,62.04,24.816000000000003
1252.6086833333331,27,3,0.1111111111111111,205.28,22.808888888888887
1221.90365,7,1,0.14285714285714285,69.34,9.905714285714286
1251.6113166666667,4,1,0.25,89.96,22.49
1214.8253833333333,8,1,0.125,24.66,3.0825
1243.6426833333333,46,4,0.08695652173913043,369.4,32.12173913043478
1238.6937,8,2,0.25,49.32,12.33
1212.3184333333334,79,2,0.02531645569620253,71.28,1.8045569620253163
1242.7863499999999,62,2,0.03225806451612903,140.07999999999998,4.518709677419354
1212.5119000000002,17,4,0.23529411764705882,109.45,25.75294117647059
1233.4845500000001,10,2,0.2,109.06,21.812
1240.6152333333334,29,3,0.10344827586206896,200.39999999999998,20.731034482758616
1229.02125,12,2,0.16666666666666666,153.0,25.5
1222.3959,30,2,0.06666666666666667,87.1,5.806666666666667
1234.6841666666667,2,1,0.5,35.46,17.73
1244.8645,42,1,0.023809523809523808,298.0,7.095238095238095
1219.0040833333333,3,1,0.3333333333333333,75.34,25.113333333333333
1221.1084166666667,37,1,0.02702702702702703,42.96,1.1610810810810812
1242.0966333333333,12,1,0.08333333333333333,69.34,5.778333333333333
1228.9288999999999,20,1,0.05,107.24,5.362
1205.5494666666666,8,2,0.25,121.2,30.3
1203.7846,22,2,0.09090909090909091,103.0,9.363636363636363
1226.4198333333334,5,1,0.2,29.98,5.996
1254.1072333333332,25,1,0.04,89.96,3.5984
1213.24405,1,1,1.0,24.66,24.66
1216.01615,12,1,0.08333333333333333,69.34,5.778333333333333
1237.5938333333334,10,1,0.1,32.0,3.2
1222.4182333333333,4,1,0.25,29.36,7.34
1253.5744333333334,5,2,0.4,65.48,26.192000000000004
1228.33175,2,1,0.5,75.34,37.67
1223.2577333333334,11,2,0.18181818181818182,104.0,18.90909090909091
1235.1529,5,1,0.2,89.96,17.992
1243.27755,4,1,0.25,69.34,17.335
1255.1702333333335,5,1,0.2,43.0,8.6
1211.53195,15,1,0.06666666666666667,68.94,4.596
1215.10365,16,1,0.0625,390.12,24.3825
1212.0496833333334,15,2,0.13333333333333333,47.24,6.298666666666667
1239.7088,61,2,0.03278688524590164,171.75,5.631147540983607
1215.6379166666666,142,2,0.014084507042253521,43.95,0.6190140845070423
1250.8471166666668,41,8,0.1951219512195122,893.13,174.26926829268294
1241.2697166666667,5,1,0.2,20.99,4.1979999999999995
1211.9051833333333,3,1,0.3333333333333333,69.34,23.113333333333333
1212.94185,20,1,0.05,109.96,5.498
1218.8797666666665,11,1,0.09090909090909091,75.34,6.84909090909091
1220.5378833333334,6,1,0.16666666666666666,89.96,14.993333333333332
1215.09725,17,2,0.11764705882352941,60.120000000000005,7.0729411764705885
1245.2418333333333,19,1,0.05263157894736842,52.86,2.7821052631578946
1249.3289666666667,30,1,0.03333333333333333,70.93,2.3643333333333336
1217.4448666666665,10,3,0.3,156.42000000000002,46.926
1219.1132,6,1,0.16666666666666666,22.98,3.83
1239.7538666666667,28,1,0.03571428571428571,33.48,1.1957142857142855
1211.2455499999999,21,3,0.14285714285714285,89.16,12.737142857142857
1253.5681333333334,5,1,0.2,69.34,13.868000000000002
1208.2661333333333,27,2,0.07407407407407407,112.94,8.365925925925925
1213.1625833333335,23,1,0.043478260869565216,17.42,0.7573913043478261
1221.7998666666667,106,1,0.009433962264150943,24.66,0.23264150943396225
1251.21385,3,1,0.3333333333333333,69.34,23.113333333333333
1212.91075,18,1,0.05555555555555555,40.0,2.2222222222222223
1226.3269333333333,8,1,0.125,24.66,3.0825
1242.5485,12,5,0.4166666666666667,201.68,84.03333333333335
1213.5978,23,2,0.08695652173913043,166.33999999999997,14.464347826086954
1247.5184666666667,9,2,0.2222222222222222,70.93,15.762222222222222
1211.6435166666668,2,1,0.5,24.66,12.33
1204.8909166666667,10,1,0.1,22.98,2.298
1235.443716666667,68,3,0.04411764705882353,239.43,10.563088235294119
1199.6858833333333,8,1,0.125,89.95,11.24375
1210.60885,22,4,0.18181818181818182,154.35999999999999,28.065454545454543
1252.5129333333332,11,1,0.09090909090909091,106.41,9.673636363636364
1203.4414833333333,6,1,0.16666666666666666,42.96,7.16
1225.86925,2,1,0.5,138.68,69.34
1223.2209166666667,12,1,0.08333333333333333,52.14,4.345
1218.6744666666666,1,1,1.0,49.32,49.32
1198.8443333333335,5,1,0.2,52.14,10.428
1231.2656,31,3,0.0967741935483871,136.7,13.229032258064514
1246.9775166666666,29,2,0.06896551724137931,142.12,9.801379310344828
1235.42855,4,2,0.5,179.92,89.96
1197.1460333333334,11,2,0.18181818181818182,45.96,8.356363636363637
1227.9527,25,1,0.04,42.64,1.7056
1198.5745,7,1,0.14285714285714285,66.2,9.457142857142857
1227.0756,4,1,0.25,52.14,13.035
1243.9017333333334,22,1,0.045454545454545456,24.66,1.1209090909090909
1207.8016333333333,6,1,0.16666666666666666,22.98,3.83
1233.1796499999998,44,1,0.022727272727272728,116.0,2.6363636363636362
1245.6652833333333,6,1,0.16666666666666666,89.96,14.993333333333332
1208.8112833333332,48,2,0.041666666666666664,77.14,3.2141666666666664
1233.0123166666667,12,1,0.08333333333333333,70.92,5.91
1222.1296499999999,18,1,0.05555555555555555,112.92,6.273333333333333
1247.92135,5,1,0.2,89.96,17.992
1230.0848333333333,11,1,0.09090909090909091,89.96,8.178181818181818
1241.7082,2,1,0.5,33.0,16.5
1220.0609166666666,16,1,0.0625,89.96,5.6225
1197.9114166666666,7,1,0.14285714285714285,89.96,12.85142857142857
1209.9441,22,2,0.09090909090909091,147.86,13.441818181818183
1212.1833666666666,8,1,0.125,45.96,5.745
1232.2059000000002,8,1,0.125,87.0,10.875
1247.8214999999998,19,3,0.15789473684210525,103.1,16.27894736842105
1212.4824333333333,1,1,1.0,24.66,24.66
1242.2085833333333,11,3,0.2727272727272727,102.0,27.818181818181817
1230.7021666666667,4,2,0.5,150.68,75.34
1227.4812,5,1,0.2,52.14,10.428
1233.1150833333334,4,2,0.5,138.68,69.34
1240.9959666666666,8,2,0.25,98.92,24.73
1240.54035,43,1,0.023255813953488372,280.22,6.5167441860465125
1300.4348666666667,7,2,0.2857142857142857,116.28,33.222857142857144
1308.82025,22,1,0.045454545454545456,149.96,6.816363636363637
1261.6342166666666,7,1,0.14285714285714285,21.0,3.0
1280.5619000000002,15,1,0.06666666666666667,89.96,5.997333333333333
1303.8798833333335,13,1,0.07692307692307693,62.75,4.8269230769230775
1283.7571833333334,18,1,0.05555555555555555,35.46,1.97
1270.9035333333334,2,1,0.5,55.46,27.73
1306.8041999999998,15,8,0.5333333333333333,300.08,160.04266666666666
1262.2960833333334,14,1,0.07142857142857142,30.5,2.1785714285714284
1275.3196333333333,7,1,0.14285714285714285,89.96,12.85142857142857
1303.2699666666667,12,3,0.25,114.78,28.695
1271.8642333333335,6,1,0.16666666666666666,97.86,16.31
1270.6465333333333,38,1,0.02631578947368421,55.46,1.4594736842105263
1306.0653666666667,13,1,0.07692307692307693,46.32,3.5630769230769235
1304.6411,15,1,0.06666666666666667,46.32,3.088
1312.0541166666667,18,3,0.16666666666666666,144.95,24.15833333333333
1255.5020833333333,23,2,0.08695652173913043,104.28,9.067826086956522
1275.1314,4,1,0.25,110.92,27.73
1278.2274333333332,28,2,0.07142857142857142,109.91999999999999,7.8514285714285705
1273.6787833333333,3,1,0.3333333333333333,69.34,23.113333333333333
1294.5040000000001,24,1,0.041666666666666664,24.66,1.0274999999999999
1291.5686500000002,15,1,0.06666666666666667,69.96,4.664
1291.6670000000001,37,1,0.02702702702702703,46.62,1.26
1312.32935,27,1,0.037037037037037035,103.25,3.824074074074074
1276.54,15,1,0.06666666666666667,11.98,0.7986666666666666
1303.9672166666667,12,2,0.16666666666666666,91.64,15.273333333333333
1301.95725,5,1,0.2,1323.97,264.79400000000004
1266.0118,19,1,0.05263157894736842,52.14,2.7442105263157894
1261.6249500000001,40,1,0.025,45.96,1.149
1270.97135,8,2,0.25,168.7,42.175
1292.1413,3,1,0.3333333333333333,139.92,46.63999999999999
1280.20785,6,1,0.16666666666666666,52.14,8.69
1290.9847333333335,23,1,0.043478260869565216,59.94,2.606086956521739
1302.01155,2,1,0.5,48.36,24.18
1314.5980833333333,3,1,0.3333333333333333,75.34,25.113333333333333
1258.29595,11,1,0.09090909090909091,89.96,8.178181818181818
1299.64015,19,1,0.05263157894736842,27.45,1.444736842105263
1296.8980333333334,11,2,0.18181818181818182,101.78,18.505454545454548
1258.1037,54,1,0.018518518518518517,257.76,4.7733333333333325
1289.4385666666667,4,1,0.25,69.34,17.335
1307.8424333333335,23,1,0.043478260869565216,81.94,3.5626086956521736
1276.176,37,2,0.05405405405405406,104.28,5.636756756756757
1274.2490333333333,9,1,0.1111111111111111,75.34,8.37111111111111
1256.08985,6,1,0.16666666666666666,35.46,5.91
1272.9421333333335,19,1,0.05263157894736842,55.46,2.9189473684210525
1304.8826999999999,2,1,0.5,49.32,24.66
1269.8134333333333,4,1,0.25,75.34,18.835
1299.9404,31,2,0.06451612903225806,159.92,10.317419354838709
1292.4520166666666,3,1,0.3333333333333333,69.34,23.113333333333333
1262.0487333333333,13,1,0.07692307692307693,24.66,1.896923076923077
1273.5382166666668,10,1,0.1,75.34,7.534000000000001
1276.4286166666668,3,1,0.3333333333333333,69.34,23.113333333333333
1303.7273166666666,3,1,0.3333333333333333,75.34,25.113333333333333
1285.8561333333334,3,1,0.3333333333333333,69.34,23.113333333333333
1314.4871333333333,29,3,0.10344827586206896,336.16999999999996,34.77620689655172
1265.8910166666667,2,1,0.5,69.34,34.67
1274.7529833333333,10,2,0.2,84.14,16.828
1272.13445,4,2,0.5,150.68,75.34
1291.42425,18,3,0.16666666666666666,846.9200000000001,141.15333333333334
1311.2806666666665,44,1,0.022727272727272728,35.48,0.8063636363636363
1298.1055333333331,9,2,0.2222222222222222,92.64,20.586666666666666
1255.9912333333334,15,1,0.06666666666666667,124.87,8.324666666666667
1286.82545,7,1,0.14285714285714285,61.0,8.714285714285714
1257.0632166666667,12,1,0.08333333333333333,141.88,11.823333333333332
1260.1178499999999,16,1,0.0625,63.45,3.965625
1275.2511166666666,25,2,0.08,114.46000000000001,9.1568
1275.0465166666665,9,2,0.2222222222222222,125.44,27.875555555555554
1270.8224666666667,28,1,0.03571428571428571,39.72,1.4185714285714284
1303.1831166666666,5,2,0.4,104.28,41.712
1307.4449666666667,26,1,0.038461538461538464,45.96,1.767692307692308
1302.0103166666668,4,1,0.25,69.34,17.335
1291.6056166666667,3,1,0.3333333333333333,69.34,23.113333333333333
1263.60685,13,2,0.15384615384615385,1174.48,180.6892307692308
1274.8329166666667,7,1,0.14285714285714285,55.46,7.922857142857143
1313.2973833333333,8,1,0.125,52.14,6.5175
1255.6954,1,1,1.0,69.34,69.34
1278.5357166666665,723,1,0.0013831258644536654,22.98,0.03178423236514523
1261.6644000000001,2,1,0.5,69.34,34.67
1310.1913833333333,13,2,0.15384615384615385,255.10000000000002,39.24615384615385
1310.0137499999998,21,1,0.047619047619047616,119.08,5.67047619047619
1282.5875,2,1,0.5,64.98,32.49
1275.6975833333333,8,1,0.125,55.46,6.9325
1292.64495,4,1,0.25,69.34,17.335
1278.1210166666667,4,1,0.25,26.62,6.655
1306.9028333333333,87,5,0.05747126436781609,150.3,8.63793103448276
1274.1532,23,2,0.08695652173913043,90.94,7.907826086956521
1313.3499833333333,4,1,0.25,24.2,6.05
1265.3055666666667,7,2,0.2857142857142857,126.9,36.25714285714286
1269.4930833333335,31,1,0.03225806451612903,173.82,5.607096774193548
1294.9895333333334,50,1,0.02,39.72,0.7944
1283.8391166666665,6,1,0.16666666666666666,69.0,11.5
1307.11395,15,2,0.13333333333333333,94.68,12.624
1309.36755,5,1,0.2,52.14,10.428
